Date,Open,High,Low,Close,Adj Close,Volume
1993/9/27,0.223214,0.225446,0.216518,0.220982,0.181981,113176000
1993/9/28,0.220982,0.223214,0.216518,0.220982,0.181981,94550400
1993/9/29,0.216518,0.222098,0.212054,0.21317,0.175548,236745600
1993/9/30,0.214286,0.214286,0.205357,0.208705,0.171871,274904000
1993/10/1,0.203125,0.205357,0.200893,0.203125,0.167276,335988800
1993/10/4,0.202009,0.205357,0.196429,0.203125,0.167276,192841600
1993/10/5,0.205357,0.214286,0.205357,0.209821,0.17279,176310400
1993/10/6,0.212054,0.214286,0.208705,0.210938,0.17371,175280000
1993/10/7,0.209821,0.212054,0.203125,0.205357,0.169114,134904000
1993/10/8,0.207589,0.207589,0.198661,0.202009,0.166356,139406400
1993/10/11,0.203125,0.214286,0.203125,0.212054,0.174629,161145600
1993/10/12,0.214286,0.223214,0.212054,0.214286,0.176467,306342400
1993/10/13,0.216518,0.216518,0.209821,0.214286,0.176467,177004800
1993/10/14,0.214286,0.21875,0.209821,0.212054,0.174629,160686400
1993/10/15,0.247768,0.254464,0.238839,0.252232,0.207716,955248000
1993/10/18,0.25,0.256696,0.247768,0.253348,0.208635,332998400
1993/10/19,0.252232,0.254464,0.243304,0.247768,0.204039,213572800
1993/10/20,0.25,0.252232,0.243304,0.247768,0.204039,138409600
1993/10/21,0.245536,0.279018,0.243304,0.270089,0.222421,627110400
1993/10/22,0.272321,0.28125,0.265625,0.270089,0.222421,396076800
1993/10/25,0.270089,0.272321,0.264509,0.267857,0.220583,219128000
1993/10/26,0.265625,0.267857,0.258929,0.265625,0.218745,222476800
1993/10/27,0.267857,0.287946,0.265625,0.283482,0.23345,459065600
1993/10/28,0.283482,0.287946,0.276786,0.276786,0.227936,244462400
1993/10/29,0.276786,0.283482,0.272321,0.274554,0.226098,136864000
1993/11/1,0.274554,0.28125,0.270089,0.28125,0.231612,105974400
1993/11/2,0.279018,0.294643,0.276786,0.292411,0.240803,224246400
1993/11/3,0.294643,0.294643,0.276786,0.282366,0.232531,176960000
1993/11/4,0.28125,0.287946,0.274554,0.287946,0.237126,185371200
1993/11/5,0.284598,0.287946,0.274554,0.284598,0.234369,378033600
1993/11/8,0.285714,0.28683,0.272321,0.274554,0.226098,166992000
1993/11/9,0.276786,0.279018,0.265625,0.268973,0.221502,171248000
1993/11/10,0.270089,0.274554,0.267857,0.274554,0.226098,76977600
1993/11/11,0.274554,0.285714,0.272321,0.280134,0.230693,142430400
1993/11/12,0.28125,0.285714,0.272321,0.283482,0.23345,143662400
1993/11/15,0.28125,0.292411,0.28125,0.285714,0.235288,157102400
1993/11/16,0.285714,0.305804,0.283482,0.303571,0.249994,303083200
1993/11/17,0.303571,0.3125,0.292411,0.299107,0.246318,302624000
1993/11/18,0.299107,0.301339,0.294643,0.299107,0.246318,114408000
1993/11/19,0.294643,0.299107,0.290179,0.294643,0.243513,122964800
1993/11/22,0.292411,0.294643,0.287946,0.290179,0.239824,150606400
1993/11/23,0.290179,0.294643,0.279018,0.294643,0.243513,186166400
1993/11/24,0.292411,0.299107,0.291295,0.294643,0.243513,90440000
1993/11/26,0.292411,0.294643,0.287946,0.291295,0.240746,43444800
1993/11/29,0.287946,0.290179,0.28125,0.283482,0.234289,96712000
1993/11/30,0.283482,0.291295,0.28125,0.28125,0.232445,112660800
1993/12/1,0.285714,0.287946,0.279018,0.28125,0.232445,111216000
1993/12/2,0.283482,0.285714,0.276786,0.283482,0.234289,100654400
1993/12/3,0.283482,0.285714,0.276786,0.28125,0.232445,120467200
1993/12/6,0.28125,0.290179,0.279018,0.287946,0.237978,156979200
1993/12/7,0.285714,0.287946,0.28125,0.287946,0.237978,63851200
1993/12/8,0.285714,0.287946,0.28125,0.284598,0.235212,39592000
1993/12/9,0.283482,0.285714,0.265625,0.267857,0.221376,182761600
1993/12/10,0.270089,0.272321,0.247768,0.252232,0.208462,497257600
1993/12/13,0.252232,0.263393,0.247768,0.263393,0.217686,244328000
1993/12/14,0.261161,0.265625,0.258929,0.260045,0.214919,293664000
1993/12/15,0.258929,0.265625,0.258929,0.265625,0.219531,123883200
1993/12/16,0.263393,0.265625,0.258929,0.262277,0.216764,126369600
1993/12/17,0.263393,0.265625,0.260045,0.263393,0.217686,145152000
1993/12/20,0.261161,0.265625,0.252232,0.254464,0.210307,189033600
1993/12/21,0.254464,0.256696,0.243304,0.245536,0.202928,251126400
1993/12/22,0.243304,0.254464,0.241071,0.25,0.206617,181372800
1993/12/23,0.243304,0.243304,0.236607,0.243304,0.201083,226956800
1993/12/27,0.247768,0.256696,0.243304,0.254464,0.210307,159936000
1993/12/28,0.256696,0.263393,0.254464,0.260045,0.214919,159499200
1993/12/29,0.261161,0.261161,0.254464,0.254464,0.210307,107352000
1993/12/30,0.254464,0.270089,0.254464,0.265625,0.219531,314552000
1993/12/31,0.265625,0.270089,0.261161,0.261161,0.215842,160966400
1994/1/3,0.263393,0.267857,0.258929,0.266741,0.220453,181529600
1994/1/4,0.270089,0.28125,0.267857,0.28125,0.232445,285174400
1994/1/5,0.283482,0.302455,0.283482,0.301339,0.249047,612136000
1994/1/6,0.301339,0.303571,0.290179,0.292411,0.241669,366508800
1994/1/7,0.285714,0.296875,0.279018,0.295759,0.244436,298793600
1994/1/10,0.294643,0.302455,0.292411,0.300223,0.248125,201588800
1994/1/11,0.299107,0.301339,0.283482,0.284598,0.235212,355398400
1994/1/12,0.287946,0.287946,0.272321,0.272321,0.225065,439118400
1994/1/13,0.267857,0.274554,0.265625,0.273438,0.225988,531596800
1994/1/14,0.274554,0.283482,0.272321,0.276786,0.228755,214513600
1994/1/17,0.276786,0.28125,0.267857,0.271205,0.224143,145712000
1994/1/18,0.270089,0.270089,0.258929,0.262277,0.216764,362801600
1994/1/19,0.261161,0.265625,0.256696,0.261161,0.215842,281590400
1994/1/20,0.263393,0.274554,0.263393,0.266741,0.220453,268083200
1994/1/21,0.296875,0.299107,0.287946,0.297991,0.24628,980134400
1994/1/24,0.296875,0.314732,0.296875,0.3125,0.258272,692148800
1994/1/25,0.310268,0.3125,0.296875,0.302455,0.24997,442332800
1994/1/26,0.301339,0.303571,0.296875,0.299107,0.247203,165804800
1994/1/27,0.299107,0.305804,0.294643,0.304688,0.251815,132249600
1994/1/28,0.305804,0.310268,0.301339,0.303571,0.250892,136438400
1994/1/31,0.299107,0.301339,0.292411,0.292411,0.241669,238380800
1994/2/1,0.294643,0.299107,0.287946,0.296875,0.245358,156721600
1994/2/2,0.296875,0.296875,0.290179,0.294643,0.243513,146451200
1994/2/3,0.294643,0.300223,0.290179,0.299107,0.247203,137995200
1994/2/4,0.299107,0.3125,0.296875,0.299107,0.247203,354009600
1994/2/7,0.299107,0.331473,0.299107,0.325893,0.270308,725446400
1994/2/8,0.321429,0.325893,0.314732,0.319196,0.264754,285387200
1994/2/9,0.319196,0.325893,0.314732,0.323661,0.268457,186984000
1994/2/10,0.323661,0.334821,0.321429,0.325893,0.270308,302030400
1994/2/11,0.323661,0.334821,0.323661,0.330357,0.274011,164248000
1994/2/14,0.330357,0.339286,0.328125,0.330357,0.274011,245548800
1994/2/15,0.328125,0.334821,0.323661,0.331473,0.274937,129774400
1994/2/16,0.334821,0.334821,0.328125,0.328125,0.27216,122024000
1994/2/17,0.332589,0.33817,0.323661,0.330357,0.274011,145152000
1994/2/18,0.325893,0.330357,0.323661,0.323661,0.268457,149072000
1994/2/22,0.323661,0.334821,0.319196,0.332589,0.275862,214569600
1994/2/23,0.332589,0.341518,0.330357,0.332589,0.275862,260534400
1994/2/24,0.330357,0.332589,0.323661,0.327009,0.271234,197859200
1994/2/25,0.330357,0.332589,0.316964,0.321429,0.266606,236824000
1994/2/28,0.323661,0.330357,0.321429,0.325893,0.270308,123827200
1994/3/1,0.328125,0.328125,0.319196,0.323661,0.268457,211870400
1994/3/2,0.314732,0.323661,0.310268,0.31808,0.263828,294145600
1994/3/3,0.319196,0.323661,0.316964,0.319196,0.264754,188473600
1994/3/4,0.321429,0.334821,0.319196,0.328125,0.27216,226844800
1994/3/7,0.330357,0.340402,0.328125,0.33817,0.280491,310396800
1994/3/8,0.339286,0.339286,0.328125,0.330357,0.274011,186054400
1994/3/9,0.327009,0.334821,0.321429,0.334821,0.277714,248539200
1994/3/10,0.332589,0.335938,0.328125,0.332589,0.275862,143763200
1994/3/11,0.330357,0.337054,0.328125,0.332589,0.275862,161840000
1994/3/14,0.34375,0.34375,0.337054,0.340402,0.282343,441705600
1994/3/15,0.341518,0.341518,0.332589,0.335938,0.27864,204545600
1994/3/16,0.334821,0.337054,0.325893,0.328125,0.27216,147168000
1994/3/17,0.328125,0.330357,0.323661,0.325893,0.270308,156228800
1994/3/18,0.328125,0.328125,0.319196,0.324777,0.269383,223675200
1994/3/21,0.324777,0.325893,0.314732,0.316964,0.262902,246512000
1994/3/22,0.314732,0.316964,0.308036,0.3125,0.2592,242827200
1994/3/23,0.314732,0.316964,0.305804,0.313616,0.260126,216686400
1994/3/24,0.313616,0.314732,0.303571,0.309152,0.256423,188092800
1994/3/25,0.310268,0.310268,0.292411,0.292411,0.242537,343638400
1994/3/28,0.294643,0.303571,0.292411,0.296875,0.24624,282576000
1994/3/29,0.296875,0.301339,0.287946,0.292411,0.242537,213516800
1994/3/30,0.290179,0.296875,0.283482,0.290179,0.240686,169825600
1994/3/31,0.290179,0.299107,0.28125,0.296875,0.24624,209059200
1994/4/4,0.287946,0.296875,0.283482,0.296875,0.24624,168302400
1994/4/5,0.301339,0.305804,0.299107,0.299107,0.248091,97899200
1994/4/6,0.303571,0.303571,0.292411,0.299107,0.248091,129091200
1994/4/7,0.299107,0.301339,0.292411,0.297991,0.247165,77369600
1994/4/8,0.301339,0.303571,0.296875,0.299107,0.248091,176848000
1994/4/11,0.299107,0.299107,0.290179,0.299107,0.248091,106825600
1994/4/12,0.297991,0.297991,0.283482,0.285714,0.236982,136830400
1994/4/13,0.287946,0.290179,0.279018,0.283482,0.235131,233139200
1994/4/14,0.272321,0.283482,0.267857,0.28125,0.23328,221995200
1994/4/15,0.279018,0.28125,0.267857,0.270089,0.224022,188350400
1994/4/18,0.272321,0.272321,0.261161,0.264509,0.219394,230294400
1994/4/19,0.265625,0.267857,0.254464,0.258929,0.214766,166252800
1994/4/20,0.261161,0.267857,0.25,0.252232,0.209211,281848000
1994/4/21,0.254464,0.272321,0.241071,0.264509,0.219394,410536000
1994/4/22,0.279018,0.285714,0.254464,0.265625,0.22032,697827200
1994/4/25,0.265625,0.276786,0.263393,0.276786,0.229577,359240000
1994/4/26,0.28125,0.28125,0.276786,0.279018,0.231428,164225600
1994/4/28,0.276786,0.279018,0.265625,0.270089,0.224022,100475200
1994/4/29,0.267857,0.272321,0.265625,0.267857,0.222171,94785600
1994/5/2,0.267857,0.279018,0.267857,0.276786,0.229577,123222400
1994/5/3,0.276786,0.279018,0.263393,0.270089,0.224022,132899200
1994/5/4,0.276786,0.296875,0.272321,0.294643,0.244389,364156800
1994/5/5,0.296875,0.301339,0.287946,0.293527,0.243463,288332800
1994/5/6,0.287946,0.292411,0.279018,0.288504,0.239297,187779200
1994/5/9,0.287946,0.290179,0.274554,0.279018,0.231428,140470400
1994/5/10,0.283482,0.285714,0.276786,0.276786,0.229577,146843200
1994/5/11,0.276786,0.28125,0.265625,0.270089,0.224022,145521600
1994/5/12,0.272321,0.274554,0.263393,0.265067,0.219857,107105600
1994/5/13,0.265625,0.272321,0.261161,0.267857,0.222171,92612800
1994/5/16,0.267857,0.272321,0.263393,0.263393,0.218469,135385600
1994/5/17,0.265625,0.265625,0.256696,0.262277,0.217543,180107200
1994/5/18,0.265625,0.274554,0.261161,0.273438,0.2268,123860800
1994/5/19,0.274554,0.290179,0.272321,0.28683,0.237908,273582400
1994/5/20,0.283482,0.287946,0.276786,0.277344,0.23004,98145600
1994/5/23,0.276786,0.279018,0.267857,0.272321,0.225874,119952000
1994/5/24,0.276786,0.279018,0.270089,0.274554,0.227726,126448000
1994/5/25,0.270089,0.283482,0.267857,0.279018,0.231428,136113600
1994/5/26,0.28125,0.28125,0.270089,0.272321,0.225874,73035200
1994/5/27,0.270089,0.274554,0.263393,0.267299,0.222584,108684800
1994/5/31,0.263393,0.263393,0.254464,0.261161,0.217473,257398400
1994/6/1,0.254464,0.25558,0.248884,0.252232,0.210037,385761600
1994/6/2,0.253348,0.254464,0.242188,0.24442,0.203532,384921600
1994/6/3,0.242188,0.25,0.238839,0.246652,0.205391,353684800
1994/6/6,0.245536,0.247768,0.241071,0.24442,0.203532,126033600
1994/6/7,0.243304,0.247768,0.243304,0.245536,0.204461,140246400
1994/6/8,0.245536,0.246652,0.232143,0.233259,0.194238,274164800
1994/6/9,0.228795,0.241071,0.227679,0.241071,0.200743,293529600
1994/6/10,0.242188,0.24442,0.235491,0.236607,0.197026,142732800
1994/6/13,0.235491,0.242746,0.235491,0.241071,0.200743,92904000
1994/6/14,0.243304,0.24442,0.237723,0.241629,0.201208,154358400
1994/6/15,0.241071,0.25,0.239955,0.248326,0.206785,159476800
1994/6/16,0.247768,0.247768,0.233259,0.235491,0.196097,218220800
1994/6/17,0.232143,0.238839,0.231027,0.236607,0.197026,224492800
1994/6/20,0.234375,0.243304,0.232143,0.242188,0.201673,199897600
1994/6/21,0.239955,0.243304,0.229911,0.232143,0.193309,243275200
1994/6/22,0.234375,0.238839,0.232143,0.234375,0.195167,113859200
1994/6/23,0.234375,0.234375,0.222098,0.22433,0.186803,203896000
1994/6/24,0.22433,0.233259,0.220982,0.228655,0.190404,292857600
1994/6/27,0.225446,0.234375,0.219866,0.234375,0.195167,255953600
1994/6/28,0.234375,0.242188,0.228795,0.238839,0.198885,174227200
1994/6/29,0.238839,0.242188,0.231027,0.233259,0.194238,135564800
1994/6/30,0.234375,0.239955,0.234375,0.236607,0.197026,101729600
1994/7/1,0.235491,0.236607,0.226563,0.229911,0.19145,179278400
1994/7/5,0.228795,0.238839,0.228795,0.236607,0.197026,85848000
1994/7/6,0.234375,0.236607,0.232143,0.233259,0.194238,97384000
1994/7/7,0.231027,0.241071,0.227679,0.239397,0.199349,170150400
1994/7/8,0.236607,0.246652,0.236607,0.241629,0.201208,208230400
1994/7/11,0.242188,0.24442,0.237723,0.241071,0.200743,106422400
1994/7/12,0.241071,0.253906,0.235491,0.253348,0.210966,242312000
1994/7/13,0.254464,0.270089,0.254464,0.265067,0.220725,450262400
1994/7/14,0.264509,0.265625,0.252232,0.25558,0.212825,180667200
1994/7/15,0.252093,0.25558,0.245536,0.252232,0.210037,94964800
1994/7/18,0.251116,0.258929,0.25,0.253348,0.210966,76428800
1994/7/19,0.25558,0.256696,0.24442,0.24721,0.205855,116368000
1994/7/20,0.24442,0.246652,0.235491,0.237723,0.197955,217369600
1994/7/21,0.237723,0.254464,0.236607,0.25,0.208179,289475200
1994/7/22,0.282366,0.285435,0.267857,0.276786,0.230484,786576000
1994/7/25,0.277902,0.284598,0.274554,0.282924,0.235595,422654400
1994/7/26,0.283482,0.285714,0.277902,0.280134,0.233272,188809600
1994/7/27,0.279018,0.280134,0.273438,0.277344,0.230948,133784000
1994/7/28,0.276786,0.28683,0.27567,0.284598,0.236989,245313600
1994/7/29,0.284598,0.303571,0.284598,0.300781,0.250465,555766400
1994/8/1,0.300223,0.301339,0.292411,0.297991,0.248141,229275200
1994/8/2,0.299107,0.300223,0.289063,0.290737,0.242101,269561600
1994/8/3,0.292411,0.296875,0.28683,0.295759,0.246283,226844800
1994/8/4,0.295759,0.301339,0.295759,0.296875,0.247212,184755200
1994/8/5,0.293527,0.297991,0.293527,0.296875,0.247212,87012800
1994/8/8,0.295759,0.303571,0.294643,0.301339,0.250929,141276800
1994/8/9,0.299107,0.302455,0.295759,0.300223,0.25,78601600
1994/8/10,0.300223,0.311384,0.296875,0.309152,0.257435,253568000
1994/8/11,0.305804,0.313616,0.302455,0.306362,0.255112,298088000
1994/8/12,0.30692,0.313616,0.302455,0.310268,0.258365,179648000
1994/8/15,0.310268,0.3125,0.305804,0.309152,0.258327,120075200
1994/8/16,0.30692,0.310268,0.303571,0.310268,0.25926,155736000
1994/8/17,0.311384,0.315848,0.309152,0.3125,0.261125,286182400
1994/8/18,0.310268,0.314732,0.308036,0.309152,0.258327,206259200
1994/8/19,0.310268,0.3125,0.305804,0.311384,0.260192,130547200
1994/8/22,0.310268,0.3125,0.309152,0.311384,0.260192,152420800
1994/8/23,0.311384,0.320313,0.310268,0.3125,0.261125,214446400
1994/8/24,0.310268,0.3125,0.30692,0.311384,0.260192,171584000
1994/8/25,0.305804,0.324777,0.305804,0.313058,0.261591,298793600
1994/8/26,0.314732,0.322545,0.314732,0.319196,0.26672,204198400
1994/8/29,0.319196,0.322545,0.314732,0.315848,0.263922,152107200
1994/8/30,0.314732,0.324777,0.313616,0.323661,0.270451,182078400
1994/8/31,0.321429,0.333705,0.319196,0.323103,0.269984,351836800
1994/9/1,0.315848,0.319196,0.309152,0.3125,0.261125,204288000
1994/9/2,0.314732,0.316964,0.3125,0.315848,0.263922,101304000
1994/9/6,0.314732,0.31808,0.3125,0.317522,0.265321,91425600
1994/9/7,0.31808,0.327009,0.315848,0.322545,0.269518,203896000
1994/9/8,0.321429,0.323661,0.31808,0.322545,0.269518,158838400
1994/9/9,0.319196,0.321429,0.315848,0.319196,0.26672,157236800
1994/9/12,0.31808,0.319196,0.315848,0.319196,0.26672,90540800
1994/9/13,0.319196,0.323661,0.31808,0.319754,0.267186,104227200
1994/9/14,0.31808,0.319196,0.3125,0.313616,0.262057,99086400
1994/9/15,0.313616,0.322545,0.313616,0.321429,0.268586,258955200
1994/9/16,0.320313,0.332589,0.316964,0.324777,0.271383,364145600
1994/9/19,0.324777,0.328125,0.316964,0.316964,0.264855,174350400
1994/9/20,0.313616,0.315848,0.30692,0.308594,0.257861,197254400
1994/9/21,0.308036,0.309152,0.301339,0.304688,0.254597,234841600
1994/9/22,0.305804,0.305804,0.300223,0.302455,0.252731,146238400
1994/9/23,0.302455,0.308036,0.302455,0.303013,0.253197,132876800
1994/9/26,0.302455,0.308036,0.300223,0.303013,0.253197,141702400
1994/9/27,0.301339,0.304688,0.297991,0.302455,0.252731,109088000
1994/9/28,0.303571,0.30692,0.300223,0.302455,0.252731,81267200
1994/9/29,0.301339,0.30692,0.297991,0.304688,0.254597,109379200
1994/9/30,0.304688,0.308036,0.300223,0.300781,0.251332,71702400
1994/10/3,0.300223,0.301339,0.290179,0.295759,0.247136,129595200
1994/10/4,0.296875,0.303571,0.294643,0.301339,0.251798,162388800
1994/10/5,0.300223,0.340402,0.297991,0.33817,0.282574,709800000
1994/10/6,0.333705,0.334682,0.321429,0.323661,0.270451,526915200
1994/10/7,0.322545,0.330915,0.316964,0.330357,0.276046,364392000
1994/10/10,0.331473,0.353795,0.330357,0.347098,0.290035,523409600
1994/10/11,0.36942,0.373884,0.351563,0.353795,0.295631,842307200
1994/10/12,0.353795,0.38058,0.34933,0.376116,0.314282,597318400
1994/10/13,0.38058,0.382813,0.362723,0.367188,0.306822,525302400
1994/10/14,0.370536,0.375,0.364955,0.367188,0.306822,176052800
1994/10/17,0.364955,0.370536,0.347098,0.354911,0.296563,303990400
1994/10/18,0.362723,0.371652,0.361607,0.368304,0.307754,468686400
1994/10/19,0.366071,0.376116,0.366071,0.368304,0.307754,351086400
1994/10/20,0.368304,0.373326,0.361607,0.366071,0.305888,218142400
1994/10/21,0.363839,0.381696,0.363839,0.38058,0.318012,322705600
1994/10/24,0.381696,0.385045,0.373884,0.377232,0.315214,204500800
1994/10/25,0.371652,0.38058,0.370536,0.38058,0.318012,301481600
1994/10/26,0.38058,0.3863,0.38058,0.386161,0.322676,196772800
1994/10/27,0.386161,0.390625,0.379464,0.381696,0.318945,159409600
1994/10/28,0.378348,0.382813,0.372768,0.376116,0.314282,273324800
1994/10/31,0.375,0.387277,0.370536,0.385603,0.322209,355902400
1994/11/1,0.382813,0.388253,0.378348,0.385045,0.321743,218097600
1994/11/2,0.385045,0.386161,0.36942,0.36942,0.308687,218747200
1994/11/3,0.372768,0.375,0.366071,0.370536,0.309619,110521600
1994/11/4,0.370536,0.371652,0.357143,0.360491,0.301226,192046400
1994/11/7,0.360491,0.368304,0.358259,0.363839,0.304023,113041600
1994/11/8,0.362723,0.38058,0.359375,0.377232,0.315214,348969600
1994/11/9,0.381696,0.383929,0.366071,0.371652,0.310552,406336000
1994/11/10,0.372768,0.373884,0.366071,0.368862,0.308221,152980800
1994/11/11,0.368304,0.370536,0.366071,0.367188,0.306822,62272000
1994/11/14,0.368304,0.381696,0.368304,0.379464,0.31708,139630400
1994/11/15,0.379464,0.383929,0.368304,0.36942,0.308687,167619200
1994/11/16,0.363839,0.371094,0.362723,0.365513,0.305422,187398400
1994/11/17,0.364955,0.366071,0.356027,0.357143,0.298428,150438400
1994/11/18,0.357143,0.361607,0.353795,0.357143,0.299326,147033600
1994/11/21,0.357143,0.359375,0.339286,0.340402,0.285295,202596800
1994/11/22,0.337054,0.34933,0.332589,0.333705,0.279682,224336000
1994/11/23,0.330357,0.33817,0.324777,0.329241,0.275941,327812800
1994/11/25,0.329241,0.337054,0.328125,0.337054,0.282489,84224000
1994/11/28,0.335938,0.341518,0.333147,0.337612,0.282957,138678400
1994/11/29,0.339286,0.34375,0.337054,0.341518,0.28623,144132800
1994/11/30,0.342634,0.351563,0.330357,0.332589,0.278747,312032000
1994/12/1,0.330357,0.335938,0.321429,0.323103,0.270797,309321600
1994/12/2,0.325893,0.328125,0.31808,0.326451,0.273603,172256000
1994/12/5,0.325893,0.333705,0.322545,0.332031,0.278279,180275200
1994/12/6,0.330357,0.342634,0.329241,0.335379,0.281085,238089600
1994/12/7,0.334821,0.337612,0.321987,0.327009,0.27407,137300800
1994/12/8,0.329241,0.330357,0.319196,0.320313,0.268458,169859200
1994/12/9,0.320313,0.324777,0.310268,0.323661,0.271264,260724800
1994/12/12,0.324777,0.328125,0.316964,0.325893,0.273135,224078400
1994/12/13,0.327009,0.329799,0.323661,0.324777,0.272199,119201600
1994/12/14,0.325893,0.340402,0.325893,0.33817,0.283424,311427200
1994/12/15,0.339286,0.342634,0.329241,0.331473,0.277812,227595200
1994/12/16,0.332589,0.337054,0.328125,0.332589,0.278747,179782400
1994/12/19,0.332589,0.351563,0.332589,0.34933,0.292778,332819200
1994/12/20,0.34933,0.350446,0.342634,0.34375,0.288101,175145600
1994/12/21,0.33817,0.34375,0.334821,0.342634,0.287166,157438400
1994/12/22,0.34375,0.347098,0.341518,0.344866,0.289036,133078400
1994/12/23,0.34375,0.351563,0.34375,0.347098,0.290907,93889600
1994/12/27,0.350446,0.354911,0.347098,0.34933,0.292778,81916800
1994/12/28,0.34933,0.350446,0.341518,0.34933,0.292778,89163200
1994/12/29,0.350446,0.356027,0.34933,0.352679,0.295584,121340800
1994/12/30,0.351563,0.356027,0.345982,0.348214,0.291842,73091200
1995/1/3,0.347098,0.347098,0.33817,0.342634,0.287166,103868800
1995/1/4,0.344866,0.353795,0.344866,0.351563,0.294649,158681600
1995/1/5,0.350446,0.351563,0.345982,0.347098,0.290907,73640000
1995/1/6,0.371652,0.385045,0.367188,0.375,0.314292,1076622400
1995/1/9,0.371652,0.373884,0.366071,0.367885,0.308329,274086400
1995/1/10,0.368304,0.392857,0.368304,0.390067,0.32692,614790400
1995/1/11,0.390625,0.429129,0.381138,0.417411,0.349837,873824000
1995/1/12,0.41183,0.414063,0.399554,0.405134,0.339548,551779200
1995/1/13,0.41183,0.41183,0.396205,0.40067,0.335806,351377600
1995/1/16,0.40067,0.404018,0.395089,0.397321,0.332999,188977600
1995/1/17,0.397321,0.40625,0.393973,0.401786,0.336742,330108800
1995/1/18,0.401786,0.407366,0.399554,0.407366,0.341418,127657600
1995/1/19,0.40625,0.410714,0.401786,0.409598,0.343289,314294400
1995/1/20,0.419643,0.419643,0.379464,0.38058,0.318969,1000361600
1995/1/23,0.373884,0.38058,0.366071,0.377232,0.316163,398540800
1995/1/24,0.377232,0.378348,0.36942,0.371652,0.311486,218097600
1995/1/25,0.352679,0.375,0.352679,0.365932,0.306692,517070400
1995/1/26,0.364955,0.370536,0.350446,0.352679,0.295584,246388800
1995/1/27,0.356027,0.360491,0.348214,0.356027,0.29839,298569600
1995/1/30,0.358259,0.361607,0.356027,0.358259,0.300261,230585600
1995/1/31,0.361607,0.364955,0.357143,0.360491,0.302132,212777600
1995/2/1,0.363839,0.363839,0.356027,0.358259,0.300261,158368000
1995/2/2,0.358259,0.373884,0.358259,0.371652,0.311486,203582400
1995/2/3,0.375,0.376116,0.360491,0.361607,0.303067,319211200
1995/2/6,0.363839,0.363839,0.352679,0.361607,0.303067,243028800
1995/2/7,0.360491,0.366071,0.357143,0.364397,0.305405,201600000
1995/2/8,0.366071,0.378348,0.364955,0.37779,0.31663,402864000
1995/2/9,0.376116,0.391741,0.376116,0.389509,0.326452,475395200
1995/2/10,0.389509,0.394531,0.387277,0.390625,0.327387,350963200
1995/2/13,0.388393,0.397321,0.386161,0.390625,0.328288,283371200
1995/2/14,0.390625,0.393973,0.38058,0.383371,0.322191,165614400
1995/2/15,0.386161,0.388393,0.379464,0.380022,0.319377,184475200
1995/2/16,0.385045,0.386161,0.38058,0.385603,0.324067,218780800
1995/2/17,0.382813,0.383929,0.379464,0.379464,0.318908,121788800
1995/2/21,0.38058,0.381696,0.364955,0.366071,0.307652,301582400
1995/2/22,0.362723,0.366071,0.358259,0.364397,0.306245,293417600
1995/2/23,0.367188,0.373884,0.357143,0.358817,0.301556,314708800
1995/2/24,0.358259,0.360491,0.34375,0.348214,0.292645,568814400
1995/2/27,0.341518,0.348214,0.340262,0.341518,0.287017,268811200
1995/2/28,0.34375,0.356027,0.339286,0.352679,0.296397,222969600
1995/3/1,0.354911,0.358259,0.351981,0.357143,0.300149,224448000
1995/3/2,0.358259,0.363839,0.354911,0.357143,0.300149,268744000
1995/3/3,0.354911,0.363281,0.352679,0.359375,0.302025,145768000
1995/3/6,0.354911,0.357143,0.352679,0.354911,0.298273,132720000
1995/3/7,0.356027,0.356027,0.341518,0.342076,0.287486,150785600
1995/3/8,0.345982,0.358259,0.337054,0.353237,0.296866,364873600
1995/3/9,0.356027,0.360491,0.351563,0.354911,0.298273,196683200
1995/3/10,0.353795,0.360491,0.351563,0.352679,0.296397,137412800
1995/3/13,0.353795,0.353795,0.339286,0.340402,0.286079,325752000
1995/3/14,0.341518,0.341518,0.308036,0.3125,0.26263,727865600
1995/3/15,0.316964,0.323661,0.311384,0.3125,0.26263,730968000
1995/3/16,0.314732,0.321429,0.3125,0.314732,0.264506,316736000
1995/3/17,0.316964,0.316964,0.311384,0.313616,0.263568,215644800
1995/3/20,0.313616,0.31808,0.3125,0.314732,0.264506,189884800
1995/3/21,0.316964,0.328125,0.314732,0.323661,0.27201,305368000
1995/3/22,0.323661,0.352679,0.323661,0.339844,0.28561,479147200
1995/3/23,0.33817,0.339286,0.330218,0.331473,0.278575,170094400
1995/3/24,0.333705,0.33817,0.332589,0.337054,0.283266,128116800
1995/3/27,0.335938,0.335938,0.327009,0.332031,0.279044,142800000
1995/3/28,0.323661,0.324498,0.304688,0.30692,0.25794,689796800
1995/3/29,0.303571,0.311384,0.302455,0.30692,0.25794,496876800
1995/3/30,0.309152,0.316964,0.308036,0.315848,0.265444,273414400
1995/3/31,0.313616,0.31808,0.310268,0.314732,0.264506,183243200
1995/4/3,0.316964,0.319196,0.313616,0.316964,0.266382,154302400
1995/4/4,0.319196,0.320313,0.300223,0.302455,0.254188,428198400
1995/4/5,0.304688,0.310268,0.301339,0.310268,0.260754,264857600
1995/4/6,0.332589,0.339286,0.317243,0.328125,0.275762,722825600
1995/4/7,0.330357,0.331473,0.323661,0.328125,0.275762,295724800
